id,city,cc1,minrate,nr_rooms,checkin,default_comm_lang,office_id,km_from_city_center,first_opened,payment_method,star_rating,hotel_type 
114662,Paris,fr,147,26,15:00,en,4,0,3/15/16,"cc,ca,bt,bc",2,Hotel
16585,Lyon,fr,0,3,18:00,fr,186,2,05/07/2014,"cc, ca, bt",3,Bed and Breakfast
66358,Palermo,it,39.2,1,17:00,it,326,15,4/17/15,"cc,bt",1,Holiday home
73162,Florence,it,175.3024,1,16:00,NA,279,4,5/29/15,"cc,bt",5,Apartment
66565,Paris,fr,215.6,1,14:00,fr,4,2,4/15/15,"cc,bt",3,Apartment
105251,Paris,fr,788.9,1,16:00,fr,4,2,12/20/15,"cc,bt",2,Apartment
35428,Roma,it,127.4,9,14:00,it,13,4,09/12/2014,"cc,bt",5,Bed and Breakfast
46152,Florence,it,134.26,1,15:00,it,279,5,11/28/14,"cc, ca, bt",3,Apartment
79233,Cannes,fr,86.73,1,13:00,fr,378,4,6/23/15,"cc,bt",3,Apartment
56661,Paris,fr,309.68,1,14:00,NA,4,2,04/03/2015,"ca, bt,",3,Apartment
33005,Milano,it,78.4,1,14:00,it,221,5,8/27/14,"cc,ca",,Apartment
104362,Roma,it,53.9,2,19:30,it,13,7,01/06/2016,"cc,ca,bt,bc",4,Bed and Breakfast
63246,Nice,fr,71.54,1,14:00,fr,378,6,3/25/15,ca,3,Apartment
84749,Roma,it,0,1,12:00,it,13,13,07/09/2015,"cc, ca, bt",2,Apartment
4386,Lyon,fr,0,1,16:00,fr,186,1,05/09/2014,"cc,bt",3,Apartment
83863,Palermo,it,53.9,1,14:00,it,326,1,07/03/2015,"cc,bt",,Apartment
61293,Lyon,fr,106.281,1,16:00,fr,186,3,5/28/15,"cc, ca, bt",,Apartment
39819,Roma,it,138.768,1,15:00,it,13,9,10/13/14,"cc,bt",3,Apartment
61000,Cannes,fr,79.38,1,14:30,it,378,9,3/15/15,"cc,bt",1,Apartment
112961,Napoli,it,0,3,15:00,it,353,9,03/10/2016,"cc,bt",5,Apartment
58468,Milano,it,0,2,14:00,it,221,1,2/25/15,"cc,ca",5,Apartment
84028,Florence,it,0,1,16:00,NA,279,12,7/27/15,"cc, ca, bt",,Apartment
8570,Paris,fr,123.48,1,12:30,fr,4,0,3/18/14,"cc,bt",3,Apartment
99540,Paris,fr,78.155,1,14:00,en,4,1,11/05/2015,"cc,bt",3,Apartment
102103,Roma,it,122.5,1,14:00,it,13,1,11/13/15,"cc, ca, bt",,Apartment
61710,Milano,it,0,1,14:00,it,221,10,3/16/15,"ca, bt,",3,Apartment
54021,Napoli,it,0,1,13:30,it,353,8,1/20/15,"cc,ca",3,Apartment
65583,Roma,it,87.22,1,14:00,it,13,15,04/08/2015,"cc,ca,bt,bc",5,Apartment
90869,Roma,it,98,1,12:00,it,13,1,8/17/15,"cc, ca, bt",4,Holiday home
97013,Napoli,it,78.4,1,13:30,it,353,5,10/09/2015,"ca, bt,",3,Holiday home
111572,Milano,it,0,1,15:00,en,221,5,2/28/16,"cc,bt",3,Apartment
1410,Paris,fr,239.12,1,15:00,fr,4,0,2/25/14,"cc,bt",3,Apartment
32076,Roma,it,191.1,2,12:30,it,13,10,8/20/14,"cc,ca",3,Apartment
83116,Milano,it,68.6,1,14:00,it,221,9,6/30/15,"cc,bt",5,Apartment
107714,Paris,fr,0,1,14:00,en,4,11,1/20/16,"cc, ca, bt",3,Apartment
56670,Paris,fr,344.96,1,14:00,NA,4,1,4/14/15,ca,,Apartment
103143,Roma,it,73.5,6,11:00,it,13,0,11/25/15,bc,1,Guest house
92310,Paris,fr,184.24,1,15:00,fr,4,1,09/01/2015,"cc, ca, bt",3,Apartment
80351,Roma,it,0,1,15:00,it,13,6,6/17/15,"cc,bt",3,Apartment
86933,Cannes,fr,156.8,1,16:00,en,378,0,7/20/15,"ca, bt,",5,Apartment
3616,Florence,it,0,6,15:00,it,279,13,1/17/14,"cc,ca",2,Bed and Breakfast
99141,Lyon,fr,0,1,16:00,NA,186,8,11/09/2015,"cc,bt",4,Apartment
97258,Roma,it,245,1,14:00,it,13,2,10/18/15,"cc,ca",5,Apartment
89072,Paris,fr,0,1,13:00,fr,4,2,10/19/15,"cc,ca,bt,bc",3,Apartment
109462,Roma,it,68.992,2,14:00,it,13,12,3/21/16,"cc,bt",4,Bed and Breakfast
73101,Florence,it,0,1,16:00,NA,279,2,5/29/15,"cc,bt",3,Apartment
74035,Palermo,it,39.2,3,14:00,it,326,1,5/22/15,"cc, ca, bt",5,Boat
85154,Venice,it,98,1,14:00,it,363,7,7/13/15,"cc,ca,bt,bc",5,Apartment
71599,Roma,it,83.3,1,12:00,it,13,9,05/12/2015,"cc,ca,bt,bc",4,Bed and Breakfast
3617,Milano,it,19.6,14,14:00,it,221,14,1/27/14,"cc,bt",,Hostel
5792,Paris,fr,0,1,14:00,fr,4,6,2/27/14,"cc,bt",3,Apartment
52415,Venice,it,107.8,1,15:00,it,363,7,1/19/15,bc,1,Apartment
22933,Roma,it,112.7,1,14:30,it,13,0,6/19/14,"ca, bt,",4,Apartment
99478,Milano,it,98,1,18:00,it,221,6,11/04/2015,"cc,ca",3,Apartment
111125,Milano,it,263.718,86,14:00,es,221,2,2/15/16,"cc,ca,bt,bc",3,Hotel
49207,Roma,it,156.8,1,11:30,it,13,6,01/08/2015,"cc,bt",,Apartment
85335,Lyon,fr,0,1,19:00,zh,186,1,7/15/15,"cc,ca,bt,bc",,Apartment
85870,Roma,it,102.9,1,14:00,NA,13,6,08/06/2015,"cc,ca,bt,bc",3,Apartment
32813,Roma,it,0,1,14:00,NA,13,6,11/13/14,"cc,ca",5,Apartment
111507,Roma,it,137.2,1,14:00,it,13,5,2/23/16,"cc, ca, bt",5,Apartment
21181,Roma,it,58.8,2,12:00,it,13,0,06/10/2014,"cc,ca",,Bed and Breakfast
116921,Cannes,fr,91.14,1,16:00,fr,378,8,4/14/16,"cc, ca, bt",,Apartment
75079,Paris,fr,0,1,15:00,fr,4,1,06/04/2015,"cc,ca",3,Apartment
6906,Roma,it,140.0028,10,14:00,it,13,8,3/13/14,"cc, ca, bt",1,Apartment
86986,Paris,fr,183.26,1,16:00,NA,4,15,08/06/2015,ca,,Apartment
104936,Roma,it,34.3,1,9:00,it,13,5,01/11/2016,"cc,bt",4,Holiday home
46657,Florence,it,0,1,14:00,it,279,13,12/02/2014,"cc, ca, bt",4,Apartment
106943,Nice,fr,0,1,13:00,fr,378,12,1/22/16,ca,3,Holiday home
81363,Roma,it,0,1,17:30,it,13,2,7/16/15,"cc,ca",3,Apartment
44883,Nice,fr,73.5,1,16:00,NA,378,10,12/05/2014,"cc, ca, bt",5,Apartment
16698,Florence,it,156.8,3,17:00,it,279,6,05/08/2014,"cc,bt",3,Apartment
74693,Roma,it,117.6,3,14:00,it,13,4,06/03/2015,"cc, ca, bt",4,Apartment
64964,Florence,it,152.88,1,14:00,it,279,0,05/08/2015,"cc,bt",3,Apartment
78662,Milano,it,68.6,1,14:00,it,221,0,06/11/2015,"cc, ca, bt",5,Holiday home
111173,Roma,it,33.32,4,12:00,it,13,0,2/22/16,"cc, ca, bt",4,Bed and Breakfast
46180,Paris,fr,363.09,1,15:00,fr,4,1,11/30/14,"cc,bt",2,Apartment
109097,Cannes,fr,156.114,1,16:00,fr,378,3,1/28/16,"cc,ca",3,Apartment
86974,Paris,fr,390.04,1,16:00,NA,4,4,08/06/2015,"cc,bt",,Apartment
81437,Roma,it,156.8,1,14:00,it,13,5,6/23/15,"cc,bt",,Apartment
56826,Paris,fr,0,1,14:00,NA,4,9,4/14/15,ca,3,Apartment
93396,Roma,it,117.3844,1,15:00,it,13,14,09/08/2015,"cc,bt",,Apartment
84038,Florence,it,272.9398,1,16:00,NA,279,15,7/22/15,"cc,ca",3,Apartment
113926,Roma,it,112.7,3,12:00,it,13,0,3/18/16,"cc,bt",1,Guest house
81856,Florence,it,0,1,17:00,NA,279,2,09/02/2015,ca,1,Apartment
71969,Paris,fr,61.74,18,12:30,fr,4,6,5/26/15,"cc,bt",5,Hotel
115721,Paris,fr,122.5,1,15:00,fr,4,1,3/30/16,"cc,ca,bt,bc",,Apartment
19124,Roma,it,51.205,3,12:00,it,13,0,5/26/14,"cc,ca,bt,bc",3,Bed and Breakfast
93748,Milano,it,0,1,14:30,it,221,12,09/10/2015,"cc, ca, bt",3,Apartment
65868,Cannes,fr,98,1,14:00,fr,378,7,4/16/15,"cc,bt",,Apartment
114623,Paris,fr,171.5,1,15:00,en,4,2,3/16/16,"cc,ca,bt,bc",5,Apartment
89321,Roma,it,66.64,1,12:30,it,13,1,8/27/15,"ca, bt,",,Apartment
108333,Nice,fr,124.68148,1,17:00,fr,378,9,1/21/16,bc,1,Apartment
68218,Palermo,it,48.02,3,12:00,it,326,2,4/27/15,"cc,bt",3,Bed and Breakfast
96608,Napoli,it,44.1,1,15:00,it,353,2,10/06/2015,"cc, ca, bt",1,Bed and Breakfast
66026,Cannes,fr,245,1,14:00,fr,378,3,4/14/15,"cc, ca, bt",3,Apartment
35351,Roma,it,0,3,11:00,it,13,4,09/12/2014,ca,,Guest house
72240,Florence,it,0,1,15:00,it,279,2,5/20/15,"cc,bt",5,Apartment
93524,Roma,it,78.4,1,14:00,it,13,0,09/08/2015,"cc,bt",1,Holiday home
55903,Paris,fr,220.99,1,15:00,NA,4,13,02/09/2015,"cc,ca,bt,bc",3,Apartment
112441,Paris,fr,0,1,14:00,NA,4,13,4/15/16,"cc, ca, bt",2,Apartment
103550,Paris,fr,431.2,1,15:00,en,4,0,12/02/2015,"cc,ca",5,Apartment
106705,Roma,it,88.935,1,14:30,it,13,7,1/19/16,"cc,bt",3,Apartment
41908,Roma,it,0,1,15:00,it,13,11,11/04/2014,"cc,ca,bt,bc",,Apartment
28604,Paris,fr,195.02,1,16:00,en,4,6,7/25/14,"cc,bt",5,Apartment
49603,Paris,fr,127.5274,1,15:00,NA,4,3,12/11/2014,"cc, ca, bt",,Apartment
41369,Florence,it,0,1,15:00,en,279,4,10/30/14,ca,5,Apartment
105264,Nice,fr,0,1,15:00,fr,378,0,12/22/15,"cc, ca, bt",5,Apartment
32457,Roma,it,137.2,2,14:00,it,13,3,10/02/2014,bc,5,Apartment
67571,Cannes,fr,0,1,15:00,fr,378,3,05/05/2015,"cc, ca, bt",5,Apartment
55540,Milano,it,87.22,1,13:00,it,221,1,2/16/15,ca,4,Apartment
53999,Venice,it,0,1,15:00,it,363,4,1/20/15,"cc,bt",,Apartment
35108,Roma,it,0,1,14:00,it,13,5,09/09/2014,"ca, bt,",4,Apartment
4165,Napoli,it,98,3,13:30,it,353,7,1/29/14,"cc,bt",,Holiday home
31006,Lyon,fr,58.8,4,16:00,fr,186,7,08/05/2014,"cc,ca",3,Apartment
41338,Paris,fr,87.22,1,17:00,fr,4,1,10/28/14,"cc,bt",2,Apartment
113610,Florence,it,66.64,4,14:00,it,279,4,03/10/2016,"cc,bt",3,Guest house
88466,Roma,it,0,1,15:00,it,13,8,7/29/15,"cc, ca, bt",1,Apartment
56506,Roma,it,34.3,3,12:00,it,13,0,02/12/2015,"cc,bt",3,Bed and Breakfast
35621,Nice,fr,69.58,1,15:00,fr,378,6,9/16/14,"cc,ca",5,Apartment
90429,Milano,it,490,1,14:00,it,221,2,08/12/2015,"cc, ca, bt",2,Apartment
61211,Roma,it,0,1,14:00,it,13,9,3/16/15,"cc, ca, bt",1,Apartment
8046,Roma,it,214.62,6,14:00,it,13,5,05/08/2014,"cc,ca",3,Guest house
19300,Palermo,it,147,10,15:00,it,326,14,5/28/14,ca,3,ApartHotel
101163,Roma,it,34.3,1,13:00,it,13,5,11/05/2015,ca,4,Holiday home
92156,Roma,it,0,1,15:00,it,13,9,8/31/15,"cc,bt",1,Holiday home
54345,Cannes,fr,56.693,2,16:30,en,378,0,1/22/15,"cc,ca,bt,bc",5,Bed and Breakfast
36313,Palermo,it,37.24,1,16:00,it,326,0,9/22/14,"cc,bt",3,Holiday home
113925,Paris,fr,179.6291,1,15:00,fr,4,1,3/15/16,"cc,ca",,Apartment
68994,Palermo,it,68.6,4,12:00,it,326,1,4/28/15,"cc, ca, bt",2,Bed and Breakfast
33154,Roma,it,91.728,1,15:00,it,13,6,8/28/14,"ca, bt,",,Apartment
112419,Paris,fr,308.7,2,15:00,xu,4,0,03/02/2016,ca,3,Apartment
58486,Nice,fr,0,1,16:00,fr,378,12,03/02/2015,"cc,ca,bt,bc",3,Apartment
27743,Paris,fr,0,1,14:00,en,4,0,9/22/14,"cc,ca",5,Apartment
55283,Milano,it,0,1,14:00,it,221,5,02/04/2015,"cc,bt",3,Apartment
53657,Venice,it,0,1,15:00,it,363,1,1/16/15,"ca, bt,",1,Apartment
88748,Roma,it,0,1,12:30,it,13,0,7/30/15,"cc,ca,bt,bc",5,Apartment
33509,Milano,it,0,1,15:00,it,221,6,09/04/2014,"cc,bt",3,Apartment
104608,Roma,it,38.22,3,12:00,it,13,2,01/07/2016,"cc, ca, bt",,Apartment
45280,Florence,it,66.15,1,14:00,it,279,13,11/25/14,ca,3,Apartment
106767,Florence,it,0,1,14:00,NA,279,5,2/15/16,"ca, bt,",3,Apartment
84201,Roma,it,88.2,6,16:00,it,13,5,7/15/15,"cc,bt",2,Guest house
21630,Milano,it,83.3,1,14:00,NA,221,4,6/24/14,"cc,ca,bt,bc",,Apartment
62409,Paris,fr,165.62,1,15:00,fr,4,2,3/19/15,"cc,ca",,Apartment
113852,Roma,it,48.02,6,14:30,it,13,5,3/24/16,"cc, ca, bt",3,Hotel
93958,Paris,fr,226.38,1,12:00,en,4,10,9/14/15,"cc,ca",2,Apartment
43255,Paris,fr,117.3501,1,16:00,NA,4,1,1/29/15,"cc, ca, bt",4,Apartment
650,Paris,fr,0,2,15:00,en,4,2,2/14/14,"cc, ca, bt",2,Apartment
84913,Cannes,fr,189.14,1,14:00,fr,378,9,7/21/15,"cc,bt",5,Apartment
22819,Roma,it,0,1,11:30,it,13,15,7/15/14,ca,2,Apartment
87846,Cannes,fr,0,1,13:30,fr,378,6,08/04/2015,"cc,ca",1,Apartment
105098,Roma,it,70.56,2,12:00,en,13,15,01/01/2016,"cc,ca",,Bed and Breakfast
21544,Nice,fr,0,1,15:00,fr,378,0,07/01/2014,"cc,bt",4,Apartment
105324,Roma,it,141.12,1,11:00,it,13,4,2/21/16,"cc, ca, bt",1,Apartment
58587,Palermo,it,66.15,5,15:00,it,326,0,03/05/2015,"cc,ca",3,Bed and Breakfast
115241,Paris,fr,2940,1,20:00,fr,4,1,3/22/16,"cc, ca, bt",1,Apartment
56679,Paris,fr,185.22,1,14:00,NA,4,5,04/03/2015,"cc,bt",3,Apartment
107345,Roma,it,53.9,4,12:00,it,13,1,1/29/16,"cc,ca",,Guest house
82553,Roma,it,44.1,3,12:00,it,13,3,6/29/15,"cc,bt",,Bed and Breakfast
61129,Milano,it,0,1,15:00,NA,221,14,3/16/15,"cc,bt",3,Apartment
56580,Paris,fr,0,1,14:00,NA,4,12,2/16/15,"cc, ca, bt",3,Apartment
12545,Cannes,fr,205.8,1,16:00,fr,378,14,4/23/14,"cc, ca, bt",3,Apartment
32044,Roma,it,147,5,13:00,it,13,1,8/20/14,"cc,bt",1,Guest house
47045,Florence,it,107.2806,1,16:00,NA,279,0,12/24/14,"cc,bt",2,Apartment
42225,Roma,it,68.6,1,12:00,it,13,1,11/07/2014,"cc,ca",4,Apartment
5452,Roma,it,87.22,1,14:00,it,13,7,02/03/2014,ca,3,Apartment
113069,Cannes,fr,274.4,1,15:00,fr,378,0,03/07/2016,"cc, ca, bt",3,Apartment
57695,Milano,it,0,1,14:00,it,221,6,2/20/15,"cc, ca, bt",2,Apartment
16680,Milano,it,339.913,1,14:00,it,221,13,05/06/2014,"cc,bt",5,Apartment
107062,Roma,it,64.239,4,13:30,it,13,2,1/18/16,"cc,ca,bt,bc",3,Bed and Breakfast
114031,Roma,it,147,1,15:00,it,13,0,3/30/16,"ca, bt,",,Apartment
13518,Paris,fr,0,1,14:00,en,4,3,05/09/2014,"cc,bt",3,Apartment
77593,Nice,fr,0,1,14:00,fr,378,15,06/05/2015,"ca, bt,",,Apartment
3693,Roma,it,0,3,14:00,it,13,5,2/13/14,"cc,ca,bt,bc",3,Country house
42348,Roma,it,70.5502,3,14:00,it,13,1,11/21/14,"cc,ca",5,Guest house
39349,Cannes,fr,0,1,16:00,fr,378,9,10/08/2014,"cc,ca",5,Apartment
83986,Roma,it,0,1,15:00,xu,13,1,07/04/2015,"cc,ca",3,Apartment
25860,Palermo,it,68.6,1,13:30,it,326,1,6/30/14,"cc, ca, bt",2,Apartment
86259,Paris,fr,176.792,1,14:00,en,4,15,7/27/15,"cc,bt",5,Apartment
28016,Paris,fr,0,1,15:00,fr,4,13,08/06/2014,"cc,bt",3,Apartment
39093,Roma,it,0,1,14:00,it,13,12,10/05/2014,"cc,ca",,Apartment
112883,Paris,fr,0,1,15:00,fr,4,5,03/01/2016,"ca, bt,",3,Apartment
48492,Florence,it,90.16,1,14:00,en,279,7,12/03/2014,"cc,bt",5,Apartment
10938,Paris,fr,0,1,15:00,fr,4,1,04/08/2014,"cc,bt",3,Apartment
61774,Milano,it,58.8,1,14:30,it,221,14,3/16/15,"cc,bt",,Apartment
60829,Roma,it,87.22,2,14:00,it,13,0,03/10/2015,ca,3,Apartment
113166,Florence,it,0,2,16:00,NA,279,4,03/11/2016,ca,,Apartment
57807,Florence,it,0,1,15:00,it,279,6,2/19/15,ca,3,Apartment
66788,Milano,it,0,1,9:00,it,221,0,4/15/15,"cc,bt",5,Apartment
91231,Roma,it,117.6,1,15:00,it,13,7,8/26/15,"cc,ca,bt,bc",,Apartment
53632,Paris,fr,0,1,14:00,fr,4,2,2/19/15,bc,3,Apartment
84060,Roma,it,88.2,4,14:00,ko,13,13,07/09/2015,"cc,bt",3,Bed and Breakfast
54123,Paris,fr,159.74,1,15:00,fr,4,1,1/29/15,"ca, bt,",1,Apartment
89213,Cannes,fr,0,1,16:00,en,378,6,8/14/15,"cc,ca,bt,bc",,Apartment
72991,Cannes,fr,804.9999996,1,16:00,en,378,5,5/29/15,"cc, ca, bt",3,Apartment
70027,Cannes,fr,0,2,16:00,en,378,7,05/05/2015,"cc,bt",2,Apartment
105911,Roma,it,111.72,1,15:00,it,13,6,12/31/15,"cc,bt",3,Apartment
67059,Milano,it,58.8,2,16:00,it,221,12,4/16/15,"ca, bt,",1,Bed and Breakfast
73398,Milano,it,110.25,1,15:00,it,221,9,5/21/15,ca,,Apartment
105227,Florence,it,107.8,1,14:30,it,279,4,01/07/2016,"cc,ca",4,Apartment
78610,Florence,it,282.24,4,15:30,NA,279,6,6/19/15,"ca, bt,",1,Apartment
115277,Venice,it,245,1,14:00,it,363,5,04/01/2016,"cc,bt",3,Apartment
115579,Nice,fr,73.5,1,16:00,fr,378,2,3/23/16,bc,3,Apartment
46432,Roma,it,97.02,1,12:00,it,13,12,11/28/14,ca,4,Bed and Breakfast
69657,Roma,it,63.7,1,14:00,it,13,6,05/07/2015,"cc,bt",5,Holiday home
106235,Roma,it,78.4,4,7:00,it,13,6,2/25/16,"cc,bt",2,Bed and Breakfast
40842,Paris,fr,0,1,15:00,NA,4,11,10/24/14,"ca, bt,",1,Apartment
93643,Paris,fr,77.42,50,15:00,fr,4,1,10/05/2015,"cc,ca",,Hotel
98971,Florence,it,0,1,14:00,it,279,2,10/27/15,"cc,bt",2,Apartment
105406,Roma,it,146.02,1,14:00,it,13,3,1/30/16,"cc,ca,bt,bc",,Apartment
4644,Paris,fr,58.8,15,14:00,fr,4,0,1/24/14,"ca, bt,",3,Hotel
7481,Paris,fr,0,1,16:00,fr,4,1,03/04/2014,"ca, bt,",4,Apartment
20566,Roma,it,67.62,2,14:00,it,13,11,06/10/2014,"cc,ca",3,Bed and Breakfast
85701,Paris,fr,154.35,1,17:00,NA,4,1,9/17/15,"cc,bt",5,Apartment
56792,Paris,fr,378.28,1,14:00,NA,4,5,04/09/2015,"cc,bt",3,Apartment
100648,Milano,it,102.9,1,14:00,it,221,2,11/05/2015,"ca, bt,",,Apartment
106524,Roma,it,0,1,15:00,it,13,15,1/19/16,"cc,ca",,Apartment
12409,Roma,it,156.114,1,15:00,en,13,12,4/15/14,"cc,ca",5,Apartment
3424,Paris,fr,0,1,15:00,fr,4,5,1/28/14,"cc,bt",1,Apartment
96245,Paris,fr,0,1,15:00,fr,4,9,10/02/2015,"cc,bt",2,Apartment
73738,Milano,it,107.8,1,14:00,it,221,7,5/21/15,"cc, ca, bt",3,Apartment
82134,Milano,it,107.8,1,14:00,it,221,10,6/24/15,"ca, bt,",3,Apartment
98041,Roma,it,0,1,12:00,it,13,3,10/20/15,"cc,bt",2,Apartment
104695,Nice,fr,294,1,15:00,fr,378,9,02/11/2016,"cc,bt",5,Apartment
58335,Roma,it,0,1,14:00,it,13,6,2/26/15,"cc, ca, bt",3,Apartment
44705,Paris,fr,285.67,1,15:00,NA,4,6,12/05/2014,ca,5,Apartment
44389,Milano,it,0,1,12:00,it,221,4,11/21/14,"cc, ca, bt",3,Apartment
11197,Paris,fr,0,1,14:00,fr,4,9,04/04/2014,"cc,ca",2,Apartment
87424,Roma,it,41.2384,48,14:00,it,13,7,09/02/2015,"cc, ca, bt",1,ApartHotel
35421,Palermo,it,74.48,5,14:30,it,326,3,09/12/2014,"cc,bt",5,Apartment
42204,Paris,fr,113.5134,1,15:00,fr,4,14,11/12/2014,"cc, ca, bt",,Apartment
51794,Roma,it,127.4,1,13:00,it,13,6,01/05/2015,"cc, ca, bt",5,Apartment
102305,Roma,it,0,1,15:00,it,13,2,11/16/15,"cc, ca, bt",,Apartment
49707,Cannes,fr,0,1,14:00,fr,378,10,12/10/2014,"ca, bt,",,Apartment
81539,Milano,it,0,1,14:00,it,221,11,6/25/15,ca,3,Apartment
96351,Venice,it,0,1,13:00,it,363,3,10/16/15,"cc,bt",3,Apartment
52808,Venice,it,165.816,1,15:00,it,363,14,01/08/2015,"cc,ca,bt,bc",4,Apartment
90106,Paris,fr,34.3,1,14:00,fr,4,12,8/19/15,"cc,bt",2,Apartment
100195,Milano,it,0,1,14:00,it,221,13,11/20/15,"cc,ca,bt,bc",,Apartment
56700,Paris,fr,286.16,1,14:00,NA,4,8,04/03/2015,"cc, ca, bt",1,Apartment
65945,Cannes,fr,0,1,16:00,fr,378,9,04/11/2015,"cc,bt",4,Apartment
85903,Roma,it,50.96,1,14:00,it,13,2,7/15/15,ca,3,Apartment
101591,Napoli,it,68.6,1,14:00,it,353,4,11/10/2015,"cc,ca,bt,bc",,Apartment
89491,Nice,fr,219.03,1,16:00,fr,378,13,08/07/2015,"cc,ca,bt,bc",4,Apartment
10869,Cannes,fr,0,1,15:00,xu,378,5,04/01/2014,"cc,bt",1,Apartment
59715,Florence,it,0,1,15:00,it,279,1,3/18/15,"cc,ca",3,Apartment
78717,Roma,it,106.82,1,15:00,it,13,13,06/11/2015,"cc,ca",3,Apartment
29405,Roma,it,83.3,3,15:00,it,13,1,7/28/14,"ca, bt,",3,Bed and Breakfast
9162,Lyon,fr,127.4,1,18:00,fr,186,14,3/26/14,"cc, ca, bt",3,Apartment
90631,Cannes,fr,145.7064,1,16:00,fr,378,9,8/19/15,"ca, bt,",5,Apartment
102707,Roma,it,0,1,14:00,it,13,4,11/18/15,"cc, ca, bt",3,Apartment
96344,Roma,it,93.1,3,13:00,it,13,1,10/13/15,"cc,bt",,Guest house
114633,Venice,it,263.718,12,15:00,it,363,12,3/25/16,"cc,ca",3,Apartment
116543,Cannes,fr,361.62,3,14:00,fr,378,14,3/31/16,"cc,ca",5,Apartment
51946,Nice,fr,100.4304,1,17:00,fr,378,10,12/31/14,"cc, ca, bt",3,Apartment
55987,Venice,it,0,1,15:00,it,363,3,02/06/2015,"ca, bt,",3,Apartment
41399,Roma,it,107.8,1,14:00,it,13,6,10/30/14,"cc, ca, bt",3,Apartment
107665,Napoli,it,91.3556,1,14:00,it,353,1,1/20/16,"cc,bt",5,Apartment
110687,Cannes,fr,1082.9,1,16:00,fr,378,3,03/01/2016,"cc, ca, bt",3,Apartment
71881,Napoli,it,0,1,14:00,it,353,3,11/10/2015,"cc, ca, bt",5,Apartment
30810,Milano,it,0,1,14:00,it,221,7,08/08/2014,"ca, bt,",5,Apartment
97614,Paris,fr,412.58,1,14:00,fr,4,5,10/20/15,"cc,bt",5,Apartment
93221,Paris,fr,0,1,14:00,fr,4,0,10/08/2015,"cc,bt",5,Apartment
19481,Roma,it,0,1,14:00,it,13,8,5/28/14,bc,3,Apartment
39475,Paris,fr,178.36,1,15:00,NA,4,3,10/15/14,"cc,ca",5,Apartment
5819,Milano,it,176.4,5,14:00,it,221,5,2/20/14,"cc, ca, bt",,Bed and Breakfast
51172,Milano,it,122.5,1,14:30,it,221,0,12/22/14,"cc,ca",5,Apartment
55130,Florence,it,0,1,14:00,it,279,5,1/30/15,"ca, bt,",1,Apartment
37737,Napoli,it,107.8,7,13:00,it,353,4,9/26/14,"cc,ca",3,Apartment
64486,Roma,it,136.22,1,15:00,it,13,3,04/09/2015,"cc,bt",3,Apartment
6905,Cannes,fr,0,1,15:00,fr,378,2,3/28/14,"cc, ca, bt",3,Apartment
97356,Paris,fr,0,2,13:00,fr,4,6,10/19/15,"cc,ca",5,Bed and Breakfast
90953,Milano,it,77.42,2,15:00,it,221,4,8/21/15,"cc, ca, bt",,Apartment
13616,Paris,fr,117.7176,1,16:00,fr,4,5,4/30/14,"cc, ca, bt",3,Apartment
56727,Paris,fr,216.58,1,14:00,NA,4,8,4/14/15,"cc, ca, bt",3,Apartment
24730,Cannes,fr,380.24,1,17:00,en,378,9,09/01/2014,"cc,bt",,Apartment
95635,Roma,it,120.54,1,14:00,it,13,2,10/01/2015,ca,5,Apartment
83627,Paris,fr,96.0498,1,15:00,fr,4,8,7/15/15,"cc,bt",4,Apartment
85733,Paris,fr,92.61,1,17:00,NA,4,6,9/15/15,"cc,bt",3,Apartment
58405,Florence,it,58.8,4,11:00,it,279,1,2/27/15,"cc,ca",1,Guest house
99100,Lyon,fr,113.68,1,16:00,NA,186,8,11/09/2015,"cc, ca, bt",3,Apartment
56741,Paris,fr,0,1,14:00,NA,4,5,4/14/15,ca,3,Apartment
44908,Paris,fr,239.12,1,15:00,fr,4,8,12/01/2014,"cc,bt",4,Apartment
29382,Lyon,fr,44.1,3,16:00,fr,186,3,7/31/14,"cc,bt",3,ApartHotel
106652,Roma,it,178.0333337,1,15:00,NA,13,1,02/11/2016,"cc, ca, bt",1,Apartment
107717,Paris,fr,0,1,14:00,en,4,0,1/20/16,"cc,bt",3,Apartment
31940,Florence,it,0,1,16:00,NA,279,4,09/11/2014,"cc,ca",1,Apartment
79639,Napoli,it,70.56,4,12:30,it,353,1,6/16/15,"cc,ca",2,Bed and Breakfast
67921,Lyon,fr,0,5,8:30,fr,186,10,4/22/15,"cc,ca,bt,bc",3,ApartHotel
104095,Roma,it,243.6000004,1,16:00,NA,13,3,12/15/15,"cc,bt",3,Apartment
98438,Milano,it,0,1,15:00,it,221,12,11/02/2015,"cc,ca,bt,bc",5,Apartment
55326,Milano,it,0,1,14:30,it,221,6,02/02/2015,"cc,ca,bt,bc",,Apartment
99098,Lyon,fr,0,1,16:00,NA,186,0,11/09/2015,"cc, ca, bt",,Apartment
67593,Cannes,fr,392,1,15:00,fr,378,2,05/05/2015,"ca, bt,",,Apartment
61126,Milano,it,45.619,2,15:00,NA,221,11,3/16/15,"cc,bt",5,Apartment
80359,Nice,fr,0,1,15:00,fr,378,2,6/25/15,"cc,ca,bt,bc",4,Apartment
72860,Milano,it,665.91,1,15:00,it,221,9,5/21/15,"cc, ca, bt",2,Apartment
